voiced_ms,visible_active_speech_ratio,unexplained_speech_ratio,longest_unexplained_speech_ms,static_speech_ratio,asd_disagreement_ratio,temporal_decision,temporal_reason,static_ms,voiceover_ms,ambiguous_ms,longest_static_ms,longest_voiceover_ms,clip_id,model_versions,config_hash
4400,0.5909090909090909,0.36363636363636365,600,0.0,0.0,reject,voiceover,0,1600,200,0,600,okuTGgf1apU_s0000703938_e0000708190,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
2400,0.9166666666666666,0.08333333333333333,200,0.0,0.0,pass,,0,200,0,0,200,vWIrluPVe64_s0000665666_e0000667934,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
4400,0.9090909090909091,0.09090909090909091,200,0.0,0.0,pass,,0,400,0,0,200,GApGFYiXNKQ_s0001057986_e0001062986,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
6800,0.0,1.0,6800,0.5,0.0,reject,voiceover,3400,3400,0,800,1000,6J8ZTnAnKCY_s0000829378_e0000835998,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
6200,0.8387096774193549,0.12903225806451613,400,0.0,0.0,pass,,0,800,200,0,400,T_XCvMIcc88_s0000118114_e0000124318,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
4800,0.8333333333333334,0.125,400,0.041666666666666664,0.0,pass,,200,400,200,200,200,eJPJ2gCcok0_s0000035714_e0000040798,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
5600,0.8571428571428571,0.10714285714285714,400,0.0,0.0,pass,,0,600,200,0,400,kKT80S0f40M_s0000309346_e0000314782,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
4400,0.8636363636363636,0.13636363636363635,400,0.0,0.0,pass,,0,600,0,0,400,Q2AP59qM0Wo_s0000060642_e0000064990,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
4800,0.7916666666666666,0.08333333333333333,200,0.0,0.0,pass,,0,400,600,0,200,0wOdyRpc0wc_s0000095618_e0000100618,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
2200,0.6363636363636364,0.36363636363636365,400,0.0,0.0,reject,voiceover,0,800,0,0,400,qrF3KZAaLZg_s0000601186_e0000603294,"{""insightface_detector_file"":""det_10g.onnx"",""insightface_detector_sha256"":""5838f7fe053675b1c7a08b633df49e7af5495cee0493c7dcf6697200b85b5b91"",""insightface_package_version"":""1.0.1"",""laser_model"":{""backbone"":""LoCoNet+LASER"",""config_hash"":""49a40d83dabd4cd175667ce93779706df63ff8f905de5c68a4de4e383fd68653"",""coverage_passed"":true,""elapsed_seconds"":2472.522,""failure_rows"":0,""missing_bins"":0,""model_git_sha"":""3703d3f396cc7b29aa704364f8a9a5ab0c8c1fb9"",""official_config_sha256"":""221276a2b4899b7d08a58651f15843e790bfee0f7e93f32f6183d371d0a17446"",""official_repo"":""https://github.com/plnguyen2908/LASER_ASD"",""preprocessing"":{""bin_aggregation"":""max_of_per_track_median_probability_v1"",""det_size"":640,""detect_every"":2,""face_crop"":""official_demo_square_padding_0.775"",""face_size"":112,""fps"":25,""landmarks_at_inference"":false,""logit_conversion"":""two_class_softmax_speaking_probability"",""min_track_frames"":5,""sample_rate"":16000,""speaker_context"":""primary_plus_two_overlap_deterministic_v1"",""tracker"":""insightface_greedy_iou_0.25_interp_v1""},""request_config_sha256"":""aaaece9b6e3a2a77cee4c4e4ea5958787eb7c19d73f6248264d599b5f037ea24"",""request_csv_sha256"":""d0b9bef5f1b3d7b200dcdc7d379c8e04e40a9774ea0c5fefd9d11bf01e121e43"",""requested_bins"":3856,""requested_clips"":643,""runner_sha256"":""eb90278d661fd7ef4f09d515589a0e8a99e8dc5012a5687853880c1e8fe6c73d"",""schema"":""laser_sidecar_v1"",""score_semantics"":""maximum across face tracks of the median per-frame speaking probability inside each requested 200 ms bin"",""scored_bins"":3856,""weights_sha256"":""1702df2cc9a6976e4193dcd78d468d3a0f3afc7a926891e0376cc6d2ea72cc1f""},""light_asd_git_sha"":""ed38c232de5efe0261dbd68627c0ade7cdfe14eb"",""light_asd_repo"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\Light-ASD"",""light_weights_sha256"":""d44bc3ea7baa8e0946fa3921311714a630ed8b90a1928fab0dbe30d918909317"",""onnxruntime_package_version"":""1.23.2"",""preprocessing_config_hash"":""b25d7fed121420a8b678defe9e735a0d4c61517d2082dea739b58493d09ab60b"",""silero_git_sha"":""867c2aa692646a1f1de3e94a15c9dd9f614c0acb"",""silero_source"":""C:\\Users\\ACER\\AppData\\Local\\Temp\\vn_av_df_asd_refs\\silero-vad"",""silero_weights_sha256"":""7ed98ddbad84ccac4cd0aeb3099049280713df825c610a8ed34543318f1b2c49""}",6f60925632e9fe5e44646beb4f3aedf57d604423a3827a50343048c3018acf47
